,date,exercise_date,close,contract_type,exercise_price,maturity
158235,2020-08-04,2020-09-23,0.0058,put,2.6,0.136986301369863
164636,2020-08-04,2020-12-23,0.0693,put,2.908,0.3863013698630137
171640,2020-08-04,2021-03-24,0.1582,call,3.647,0.6356164383561644
163488,2020-08-04,2020-12-23,0.0219,put,2.563,0.3863013698630137
158396,2020-08-04,2020-09-23,0.0068,put,2.65,0.136986301369863
171151,2020-08-04,2021-03-24,0.2621,call,3.351,0.6356164383561644
158074,2020-08-04,2020-09-23,0.0054,put,2.55,0.136986301369863
169481,2020-08-04,2020-09-23,0.3838,put,3.7,0.136986301369863
172944,2020-08-04,2021-03-24,0.4147,put,3.549,0.6356164383561644
165476,2020-08-04,2020-12-23,0.1101,put,3.056,0.3863013698630137
171314,2020-08-04,2021-03-24,0.2226,call,3.45,0.6356164383561644
152566,2020-08-04,2020-09-23,0.572,call,2.8,0.136986301369863
164472,2020-08-04,2020-12-23,0.0589,put,2.859,0.3863013698630137
167461,2020-08-04,2020-08-26,0.0032,put,2.85,0.06027397260273973
162012,2020-08-04,2020-12-23,0.7675,call,2.563,0.3863013698630137
167289,2020-08-04,2020-08-26,0.196,call,3.2,0.06027397260273973
158397,2020-08-05,2020-09-23,0.0067,put,2.65,0.13424657534246576
168331,2020-08-05,2020-12-23,0.154,call,3.45,0.3835616438356164
170989,2020-08-05,2021-03-24,0.2915,call,3.253,0.6328767123287671
157592,2020-08-05,2020-09-23,0.6926,call,2.65,0.13424657534246576
171641,2020-08-05,2021-03-24,0.1493,call,3.647,0.6328767123287671
162177,2020-08-05,2020-12-23,0.695,call,2.612,0.3835616438356164
154523,2020-08-05,2020-09-23,0.0249,put,2.95,0.13424657534246576
172130,2020-08-05,2021-03-24,0.1572,put,3.056,0.6328767123287671
169653,2020-08-05,2020-12-23,0.0989,call,3.647,0.3835616438356164
173584,2020-08-05,2021-03-24,0.1269,call,3.746,0.6328767123287671
160854,2020-08-05,2020-09-23,0.98,call,2.35,0.13424657534246576
158075,2020-08-05,2020-09-23,0.0053,put,2.55,0.13424657534246576
168174,2020-08-05,2020-08-26,0.2006,put,3.5,0.057534246575342465
171804,2020-08-05,2021-03-24,0.1066,put,2.908,0.6328767123287671
162013,2020-08-05,2020-12-23,0.7468,call,2.563,0.3835616438356164
157914,2020-08-05,2020-09-23,0.0049,put,2.5,0.13424657534246576
166742,2020-08-05,2020-12-23,0.2337,call,3.253,0.3835616438356164
168213,2020-08-05,2020-09-23,0.077,call,3.5,0.13424657534246576
171152,2020-08-05,2021-03-24,0.2503,call,3.351,0.6328767123287671
169769,2020-08-05,2020-12-23,0.0793,call,3.746,0.3835616438356164
166575,2020-08-05,2020-12-23,0.1545,put,3.154,0.3835616438356164
158236,2020-08-05,2020-09-23,0.0059,put,2.6,0.13424657534246576
171967,2020-08-05,2021-03-24,0.1233,put,2.957,0.6328767123287671
168272,2020-08-05,2020-09-23,0.2429,put,3.5,0.13424657534246576
166437,2020-08-05,2020-12-23,0.2877,call,3.154,0.3835616438356164
154360,2020-08-05,2020-09-23,0.0202,put,2.9,0.13424657534246576
154197,2020-08-05,2020-09-23,0.0157,put,2.85,0.13424657534246576
168135,2020-08-05,2020-08-26,0.0394,call,3.5,0.057534246575342465
157753,2020-08-05,2020-09-23,0.6383,call,2.7,0.13424657534246576
160982,2020-08-05,2020-09-23,0.0033,put,2.35,0.13424657534246576
173430,2020-08-05,2021-03-24,0.094,put,2.859,0.6328767123287671
164963,2020-08-05,2020-12-23,0.7939,call,2.514,0.3835616438356164
171478,2020-08-05,2021-03-24,0.1762,call,3.549,0.6328767123287671
167505,2020-08-05,2020-08-26,0.0047,put,2.9,0.057534246575342465
171315,2020-08-05,2021-03-24,0.2107,call,3.45,0.6328767123287671
167677,2020-08-05,2020-08-26,0.04,put,3.2,0.057534246575342465
155698,2020-08-05,2020-09-23,0.0099,put,2.75,0.13424657534246576
170500,2020-08-05,2021-03-24,0.4611,call,2.957,0.6328767123287671
170117,2020-08-05,2020-12-23,0.5456,put,3.746,0.3835616438356164
167247,2020-08-05,2020-08-26,0.2555,call,3.1,0.057534246575342465
167634,2020-08-05,2020-08-26,0.0196,put,3.1,0.057534246575342465
167290,2020-08-05,2020-08-26,0.1781,call,3.2,0.057534246575342465
165477,2020-08-05,2020-12-23,0.1164,put,3.056,0.3835616438356164
155012,2020-08-05,2020-09-23,0.0813,put,3.2,0.13424657534246576
163489,2020-08-05,2020-12-23,0.022,put,2.563,0.3835616438356164
167591,2020-08-05,2020-08-26,0.0091,put,3.0,0.057534246575342465
173108,2020-08-05,2021-03-24,0.5057,put,3.647,0.6328767123287671
155536,2020-08-05,2020-09-23,0.5919,call,2.75,0.13424657534246576
167204,2020-08-05,2020-08-26,0.346,call,3.0,0.057534246575342465
162669,2020-08-05,2020-12-23,0.5747,call,2.76,0.3835616438356164
167333,2020-08-05,2020-08-26,0.1135,call,3.3,0.057534246575342465
163981,2020-08-05,2020-12-23,0.036,put,2.711,0.3835616438356164
167376,2020-08-05,2020-08-26,0.0016,put,2.75,0.057534246575342465
167419,2020-08-05,2020-08-26,0.0026,put,2.8,0.057534246575342465
170233,2020-08-05,2020-12-23,0.6263,put,3.844,0.3835616438356164
167548,2020-08-05,2020-08-26,0.0067,put,2.95,0.057534246575342465
155338,2020-08-05,2020-09-23,0.1768,put,3.4,0.13424657534246576
160155,2020-08-05,2020-09-23,0.9303,call,2.4,0.13424657534246576
170337,2020-08-05,2021-03-24,0.4968,call,2.908,0.6328767123287671
172945,2020-08-05,2021-03-24,0.4314,put,3.549,0.6328767123287671
165318,2020-08-05,2020-12-23,0.3483,call,3.056,0.3835616438356164
167462,2020-08-05,2020-08-26,0.0033,put,2.85,0.057534246575342465
155175,2020-08-05,2020-09-23,0.122,put,3.3,0.13424657534246576
172782,2020-08-05,2021-03-24,0.3653,put,3.45,0.6328767123287671
173269,2020-08-05,2021-03-24,0.5352,call,2.859,0.6328767123287671
167161,2020-08-05,2020-08-26,0.3927,call,2.95,0.057534246575342465
167720,2020-08-05,2020-08-26,0.076,put,3.3,0.057534246575342465
157431,2020-08-05,2020-09-23,0.7337,call,2.6,0.13424657534246576
163817,2020-08-05,2020-12-23,0.0308,put,2.661,0.3835616438356164
169885,2020-08-05,2020-12-23,0.0636,call,3.844,0.3835616438356164
167870,2020-08-05,2020-12-23,0.19,call,3.351,0.3835616438356164
166867,2020-08-05,2020-12-23,0.2003,put,3.253,0.3835616438356164
162833,2020-08-05,2020-12-23,0.53,call,2.809,0.3835616438356164
166989,2020-08-05,2020-08-26,0.5876,call,2.75,0.057534246575342465
170826,2020-08-05,2021-03-24,0.3423,call,3.154,0.6328767123287671
167830,2020-08-05,2020-08-26,0.1299,put,3.4,0.057534246575342465
164145,2020-08-05,2020-12-23,0.0434,put,2.76,0.3835616438356164
162341,2020-08-05,2020-12-23,0.6547,call,2.661,0.3835616438356164
157270,2020-08-05,2020-09-23,0.7904,call,2.55,0.13424657534246576
152730,2020-08-05,2020-09-23,0.4948,call,2.85,0.13424657534246576
172293,2020-08-05,2021-03-24,0.2023,put,3.154,0.6328767123287671
167032,2020-08-05,2020-08-26,0.5399,call,2.8,0.057534246575342465
158558,2020-08-05,2020-09-23,0.0081,put,2.7,0.13424657534246576
154686,2020-08-05,2020-09-23,0.0308,put,3.0,0.13424657534246576
172456,2020-08-05,2021-03-24,0.247,put,3.253,0.6328767123287671
170001,2020-08-05,2020-12-23,0.4636,put,3.647,0.3835616438356164
167075,2020-08-05,2020-08-26,0.4867,call,2.85,0.057534246575342465
165125,2020-08-05,2020-12-23,0.0186,put,2.514,0.3835616438356164
167790,2020-08-05,2020-08-26,0.0677,call,3.4,0.057534246575342465
167118,2020-08-05,2020-08-26,0.4438,call,2.9,0.057534246575342465
162505,2020-08-05,2020-12-23,0.6135,call,2.711,0.3835616438356164
157109,2020-08-05,2020-09-23,0.8432,call,2.5,0.13424657534246576
160542,2020-08-05,2020-09-23,0.0044,put,2.45,0.13424657534246576
170663,2020-08-05,2021-03-24,0.4008,call,3.056,0.6328767123287671
154849,2020-08-05,2020-09-23,0.0507,put,3.1,0.13424657534246576
172619,2020-08-05,2021-03-24,0.3012,put,3.351,0.6328767123287671
167989,2020-08-05,2020-12-23,0.2554,put,3.351,0.3835616438356164
168449,2020-08-05,2020-12-23,0.3179,put,3.45,0.3835616438356164
152567,2020-08-05,2020-09-23,0.5494,call,2.8,0.13424657534246576
163653,2020-08-05,2020-12-23,0.0258,put,2.612,0.3835616438356164
164637,2020-08-05,2020-12-23,0.072,put,2.908,0.3835616438356164
163161,2020-08-05,2020-12-23,0.451,call,2.908,0.3835616438356164
169274,2020-08-05,2020-08-26,0.5705,put,3.9,0.057534246575342465
169596,2020-08-05,2020-09-23,0.5887,put,3.9,0.13424657534246576
153545,2020-08-05,2020-09-23,0.2148,call,3.2,0.13424657534246576
153871,2020-08-05,2020-09-23,0.1105,call,3.4,0.13424657534246576
168592,2020-08-05,2020-08-26,0.0225,call,3.6,0.057534246575342465
168901,2020-08-05,2020-12-23,0.3841,put,3.549,0.3835616438356164
169539,2020-08-05,2020-09-23,0.5085,put,3.8,0.13424657534246576
168784,2020-08-05,2020-12-23,0.123,call,3.549,0.3835616438356164
168630,2020-08-05,2020-08-26,0.2861,put,3.6,0.057534246575342465
154034,2020-08-05,2020-09-23,0.012,put,2.8,0.13424657534246576
173738,2020-08-05,2021-03-24,0.5755,put,3.746,0.6328767123287671
153382,2020-08-05,2020-09-23,0.2835,call,3.1,0.13424657534246576
164473,2020-08-05,2020-12-23,0.0607,put,2.859,0.3835616438356164
169200,2020-08-05,2020-08-26,0.3743,put,3.7,0.057534246575342465
162997,2020-08-05,2020-12-23,0.4897,call,2.859,0.3835616438356164
160413,2020-08-05,2020-09-23,0.0037,put,2.4,0.13424657534246576
163325,2020-08-05,2020-12-23,0.4167,call,2.957,0.3835616438356164
164801,2020-08-05,2020-12-23,0.0853,put,2.957,0.3835616438356164
169368,2020-08-05,2020-09-23,0.0277,call,3.8,0.13424657534246576
152893,2020-08-05,2020-09-23,0.4478,call,2.9,0.13424657534246576
169126,2020-08-05,2020-08-26,0.0084,call,3.8,0.057534246575342465
153056,2020-08-05,2020-09-23,0.41,call,2.95,0.13424657534246576
169311,2020-08-05,2020-09-23,0.0382,call,3.7,0.13424657534246576
169237,2020-08-05,2020-08-26,0.4674,put,3.8,0.057534246575342465
169482,2020-08-05,2020-09-23,0.401,put,3.7,0.13424657534246576
169089,2020-08-05,2020-08-26,0.0131,call,3.7,0.057534246575342465
168726,2020-08-05,2020-09-23,0.3178,put,3.6,0.13424657534246576
168668,2020-08-05,2020-09-23,0.0548,call,3.6,0.13424657534246576
160284,2020-08-05,2020-09-23,0.8842,call,2.45,0.13424657534246576
169425,2020-08-05,2020-09-23,0.0214,call,3.9,0.13424657534246576
169163,2020-08-05,2020-08-26,0.0053,call,3.9,0.057534246575342465
164309,2020-08-05,2020-12-23,0.0517,put,2.809,0.3835616438356164
153219,2020-08-05,2020-09-23,0.3628,call,3.0,0.13424657534246576
153708,2020-08-05,2020-09-23,0.155,call,3.3,0.13424657534246576
171479,2020-08-06,2021-03-24,0.175,call,3.549,0.6301369863013698
160156,2020-08-06,2020-09-23,0.9044,call,2.4,0.13150684931506848
167463,2020-08-06,2020-08-26,0.0029,put,2.85,0.0547945205479452
168136,2020-08-06,2020-08-26,0.0376,call,3.5,0.0547945205479452
171968,2020-08-06,2021-03-24,0.123,put,2.957,0.6301369863013698
157754,2020-08-06,2020-09-23,0.6333,call,2.7,0.13150684931506848
169090,2020-08-06,2020-08-26,0.0128,call,3.7,0.0547945205479452
160855,2020-08-06,2020-09-23,0.9765,call,2.35,0.13150684931506848
167119,2020-08-06,2020-08-26,0.4359,call,2.9,0.0547945205479452
169238,2020-08-06,2020-08-26,0.4666,put,3.8,0.0547945205479452
160414,2020-08-06,2020-09-23,0.0037,put,2.4,0.13150684931506848
157915,2020-08-06,2020-09-23,0.0049,put,2.5,0.13150684931506848
166576,2020-08-06,2020-12-23,0.157,put,3.154,0.38082191780821917
167871,2020-08-06,2020-12-23,0.1897,call,3.351,0.38082191780821917
167506,2020-08-06,2020-08-26,0.0041,put,2.9,0.0547945205479452
169597,2020-08-06,2020-09-23,0.5919,put,3.9,0.13150684931506848
163654,2020-08-06,2020-12-23,0.0272,put,2.612,0.38082191780821917
155339,2020-08-06,2020-09-23,0.1777,put,3.4,0.13150684931506848
153709,2020-08-06,2020-09-23,0.1528,call,3.3,0.13150684931506848
157110,2020-08-06,2020-09-23,0.8299,call,2.5,0.13150684931506848
164802,2020-08-06,2020-12-23,0.085,put,2.957,0.38082191780821917
153220,2020-08-06,2020-09-23,0.3588,call,3.0,0.13150684931506848
169312,2020-08-06,2020-09-23,0.0366,call,3.7,0.13150684931506848
154524,2020-08-06,2020-09-23,0.0255,put,2.95,0.13150684931506848
166438,2020-08-06,2020-12-23,0.2843,call,3.154,0.38082191780821917
162506,2020-08-06,2020-12-23,0.5893,call,2.711,0.38082191780821917
172946,2020-08-06,2021-03-24,0.435,put,3.549,0.6301369863013698
167990,2020-08-06,2020-12-23,0.2561,put,3.351,0.38082191780821917
173431,2020-08-06,2021-03-24,0.0966,put,2.859,0.6301369863013698
152894,2020-08-06,2020-09-23,0.4534,call,2.9,0.13150684931506848
168631,2020-08-06,2020-08-26,0.2831,put,3.6,0.0547945205479452
169886,2020-08-06,2020-12-23,0.0637,call,3.844,0.38082191780821917
173739,2020-08-06,2021-03-24,0.5805,put,3.746,0.6301369863013698
162834,2020-08-06,2020-12-23,0.53,call,2.809,0.38082191780821917
168450,2020-08-06,2020-12-23,0.3197,put,3.45,0.38082191780821917
170990,2020-08-06,2021-03-24,0.2902,call,3.253,0.6301369863013698
167549,2020-08-06,2020-08-26,0.0053,put,2.95,0.0547945205479452
160543,2020-08-06,2020-09-23,0.0042,put,2.45,0.13150684931506848
171316,2020-08-06,2021-03-24,0.2072,call,3.45,0.6301369863013698
157271,2020-08-06,2020-09-23,0.7824,call,2.55,0.13150684931506848
154850,2020-08-06,2020-09-23,0.0514,put,3.1,0.13150684931506848
173109,2020-08-06,2021-03-24,0.5066,put,3.647,0.6301369863013698
157432,2020-08-06,2020-09-23,0.7375,call,2.6,0.13150684931506848
169164,2020-08-06,2020-08-26,0.0054,call,3.9,0.0547945205479452
168727,2020-08-06,2020-09-23,0.3187,put,3.6,0.13150684931506848
167721,2020-08-06,2020-08-26,0.074,put,3.3,0.0547945205479452
168669,2020-08-06,2020-09-23,0.0526,call,3.6,0.13150684931506848
173270,2020-08-06,2021-03-24,0.5309,call,2.859,0.6301369863013698
167592,2020-08-06,2020-08-26,0.0085,put,3.0,0.0547945205479452
163818,2020-08-06,2020-12-23,0.0303,put,2.661,0.38082191780821917
162342,2020-08-06,2020-12-23,0.6305,call,2.661,0.38082191780821917
166868,2020-08-06,2020-12-23,0.203,put,3.253,0.38082191780821917
155013,2020-08-06,2020-09-23,0.0814,put,3.2,0.13150684931506848
167678,2020-08-06,2020-08-26,0.0388,put,3.2,0.0547945205479452
164310,2020-08-06,2020-12-23,0.052,put,2.809,0.38082191780821917
169127,2020-08-06,2020-08-26,0.0081,call,3.8,0.0547945205479452
170118,2020-08-06,2020-12-23,0.5395,put,3.746,0.38082191780821917
170827,2020-08-06,2021-03-24,0.3411,call,3.154,0.6301369863013698
167635,2020-08-06,2020-08-26,0.0182,put,3.1,0.0547945205479452
169369,2020-08-06,2020-09-23,0.0269,call,3.8,0.13150684931506848
155176,2020-08-06,2020-09-23,0.1229,put,3.3,0.13150684931506848
166743,2020-08-06,2020-12-23,0.2343,call,3.253,0.38082191780821917
162670,2020-08-06,2020-12-23,0.5769,call,2.76,0.38082191780821917
167076,2020-08-06,2020-08-26,0.4886,call,2.85,0.0547945205479452
165319,2020-08-06,2020-12-23,0.3455,call,3.056,0.38082191780821917
167831,2020-08-06,2020-08-26,0.1288,put,3.4,0.0547945205479452
164146,2020-08-06,2020-12-23,0.0458,put,2.76,0.38082191780821917
169201,2020-08-06,2020-08-26,0.3749,put,3.7,0.0547945205479452
154361,2020-08-06,2020-09-23,0.0198,put,2.9,0.13150684931506848
152731,2020-08-06,2020-09-23,0.5,call,2.85,0.13150684931506848
162178,2020-08-06,2020-12-23,0.695,call,2.612,0.38082191780821917
170338,2020-08-06,2021-03-24,0.4848,call,2.908,0.6301369863013698
172457,2020-08-06,2021-03-24,0.2461,put,3.253,0.6301369863013698
153383,2020-08-06,2020-09-23,0.2822,call,3.1,0.13150684931506848
154687,2020-08-06,2020-09-23,0.0326,put,3.0,0.13150684931506848
158559,2020-08-06,2020-09-23,0.0088,put,2.7,0.13150684931506848
170002,2020-08-06,2020-12-23,0.4756,put,3.647,0.38082191780821917
167033,2020-08-06,2020-08-26,0.5381,call,2.8,0.0547945205479452
165126,2020-08-06,2020-12-23,0.0184,put,2.514,0.38082191780821917
170234,2020-08-06,2020-12-23,0.623,put,3.844,0.38082191780821917
157593,2020-08-06,2020-09-23,0.682,call,2.65,0.13150684931506848
168785,2020-08-06,2020-12-23,0.1214,call,3.549,0.38082191780821917
169540,2020-08-06,2020-09-23,0.4974,put,3.8,0.13150684931506848
172131,2020-08-06,2021-03-24,0.1581,put,3.056,0.6301369863013698
167791,2020-08-06,2020-08-26,0.0654,call,3.4,0.0547945205479452
153872,2020-08-06,2020-09-23,0.1079,call,3.4,0.13150684931506848
172294,2020-08-06,2021-03-24,0.2033,put,3.154,0.6301369863013698
162998,2020-08-06,2020-12-23,0.4842,call,2.859,0.38082191780821917
166990,2020-08-06,2020-08-26,0.5848,call,2.75,0.0547945205479452
153546,2020-08-06,2020-09-23,0.2087,call,3.2,0.13150684931506848
162014,2020-08-06,2020-12-23,0.75,call,2.563,0.38082191780821917
154198,2020-08-06,2020-09-23,0.016,put,2.85,0.13150684931506848
167377,2020-08-06,2020-08-26,0.0015,put,2.75,0.0547945205479452
169770,2020-08-06,2020-12-23,0.0779,call,3.746,0.38082191780821917
168593,2020-08-06,2020-08-26,0.0213,call,3.6,0.0547945205479452
168175,2020-08-06,2020-08-26,0.1998,put,3.5,0.0547945205479452
155699,2020-08-06,2020-09-23,0.0104,put,2.75,0.13150684931506848
170501,2020-08-06,2021-03-24,0.4449,call,2.957,0.6301369863013698
155537,2020-08-06,2020-09-23,0.5907,call,2.75,0.13150684931506848
152568,2020-08-06,2020-09-23,0.5389,call,2.8,0.13150684931506848
163982,2020-08-06,2020-12-23,0.0362,put,2.711,0.38082191780821917
168902,2020-08-06,2020-12-23,0.3882,put,3.549,0.38082191780821917
164474,2020-08-06,2020-12-23,0.0615,put,2.859,0.38082191780821917
154035,2020-08-06,2020-09-23,0.0122,put,2.8,0.13150684931506848
168273,2020-08-06,2020-09-23,0.2435,put,3.5,0.13150684931506848
163326,2020-08-06,2020-12-23,0.4156,call,2.957,0.38082191780821917
173585,2020-08-06,2021-03-24,0.1229,call,3.746,0.6301369863013698
164638,2020-08-06,2020-12-23,0.0728,put,2.908,0.38082191780821917
167248,2020-08-06,2020-08-26,0.2549,call,3.1,0.0547945205479452
158237,2020-08-06,2020-09-23,0.006,put,2.6,0.13150684931506848
172783,2020-08-06,2021-03-24,0.3685,put,3.45,0.6301369863013698
160285,2020-08-06,2020-09-23,0.855,call,2.45,0.13150684931506848
168214,2020-08-06,2020-09-23,0.0747,call,3.5,0.13150684931506848
167420,2020-08-06,2020-08-26,0.0021,put,2.8,0.0547945205479452
167205,2020-08-06,2020-08-26,0.3444,call,3.0,0.0547945205479452
163490,2020-08-06,2020-12-23,0.0215,put,2.563,0.38082191780821917
167334,2020-08-06,2020-08-26,0.1098,call,3.3,0.0547945205479452
158398,2020-08-06,2020-09-23,0.007,put,2.65,0.13150684931506848
165478,2020-08-06,2020-12-23,0.1161,put,3.056,0.38082191780821917
167291,2020-08-06,2020-08-26,0.1739,call,3.2,0.0547945205479452
171153,2020-08-06,2021-03-24,0.2446,call,3.351,0.6301369863013698
169426,2020-08-06,2020-09-23,0.0205,call,3.9,0.13150684931506848
169275,2020-08-06,2020-08-26,0.567,put,3.9,0.0547945205479452
169483,2020-08-06,2020-09-23,0.4077,put,3.7,0.13150684931506848
168332,2020-08-06,2020-12-23,0.1518,call,3.45,0.38082191780821917
158076,2020-08-06,2020-09-23,0.0057,put,2.55,0.13150684931506848
163162,2020-08-06,2020-12-23,0.4532,call,2.908,0.38082191780821917
160983,2020-08-06,2020-09-23,0.0033,put,2.35,0.13150684931506848
172620,2020-08-06,2021-03-24,0.3006,put,3.351,0.6301369863013698
171805,2020-08-06,2021-03-24,0.109,put,2.908,0.6301369863013698
153057,2020-08-06,2020-09-23,0.41,call,2.95,0.13150684931506848
170664,2020-08-06,2021-03-24,0.3896,call,3.056,0.6301369863013698
171642,2020-08-06,2021-03-24,0.1476,call,3.647,0.6301369863013698
167162,2020-08-06,2020-08-26,0.3977,call,2.95,0.0547945205479452
164964,2020-08-06,2020-12-23,0.7939,call,2.514,0.38082191780821917
169654,2020-08-06,2020-12-23,0.098,call,3.647,0.38082191780821917
170339,2020-08-07,2021-03-24,0.4622,call,2.908,0.6273972602739726
162179,2020-08-07,2020-12-23,0.6867,call,2.612,0.3780821917808219
169370,2020-08-07,2020-09-23,0.0209,call,3.8,0.12876712328767123
162343,2020-08-07,2020-12-23,0.6431,call,2.661,0.3780821917808219
155700,2020-08-07,2020-09-23,0.0105,put,2.75,0.12876712328767123
154688,2020-08-07,2020-09-23,0.0343,put,3.0,0.12876712328767123
164639,2020-08-07,2020-12-23,0.0783,put,2.908,0.3780821917808219
157433,2020-08-07,2020-09-23,0.6784,call,2.6,0.12876712328767123
163819,2020-08-07,2020-12-23,0.0342,put,2.661,0.3780821917808219
168728,2020-08-07,2020-09-23,0.3436,put,3.6,0.12876712328767123
158238,2020-08-07,2020-09-23,0.0061,put,2.6,0.12876712328767123
154851,2020-08-07,2020-09-23,0.0564,put,3.1,0.12876712328767123
162999,2020-08-07,2020-12-23,0.4674,call,2.859,0.3780821917808219
169276,2020-08-07,2020-08-26,0.593,put,3.9,0.052054794520547946
172458,2020-08-07,2021-03-24,0.2646,put,3.253,0.6273972602739726
167206,2020-08-07,2020-08-26,0.3132,call,3.0,0.052054794520547946
173110,2020-08-07,2021-03-24,0.5264,put,3.647,0.6273972602739726
153384,2020-08-07,2020-09-23,0.2557,call,3.1,0.12876712328767123
160544,2020-08-07,2020-09-23,0.0041,put,2.45,0.12876712328767123
167335,2020-08-07,2020-08-26,0.087,call,3.3,0.052054794520547946
169202,2020-08-07,2020-08-26,0.4006,put,3.7,0.052054794520547946
169165,2020-08-07,2020-08-26,0.0034,call,3.9,0.052054794520547946
163655,2020-08-07,2020-12-23,0.0277,put,2.612,0.3780821917808219
165479,2020-08-07,2020-12-23,0.1247,put,3.056,0.3780821917808219
171154,2020-08-07,2021-03-24,0.2222,call,3.351,0.6273972602739726
169484,2020-08-07,2020-09-23,0.4142,put,3.7,0.12876712328767123
171643,2020-08-07,2021-03-24,0.1301,call,3.647,0.6273972602739726
